PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerSeasonID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,SafetiesAllowed,Temperature,Humidity,WindSpeed,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps,AuctionValue,AuctionValuePPR,TwoPointConversionReturns,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,FantasyPointsYahoo,AverageDraftPosition,AverageDraftPositionPPR,TeamID,GlobalTeamID,FantasyPointsFantasyDraft,AverageDraftPositionRookie,AverageDraftPositionDynasty,AverageDraftPosition2QB,OffensiveFumbleRecoveryTouchdowns,ScoringDetails
16917,1,2023,NYJ,87,C.Uzomah,TE,OFF,12,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,10.0,64.9,9.0,1.3,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,22.2,74.6,6.0,2.5,1.3,0.0,0.0,1.3,TE,0.0,990985726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C.Uzomah,0.0,64,53,9,267,0,166,836,942,378,,,0.0,17.7,0.0,0.0,0.0,0.0,0.0,22.2,17.7,,,24,24,22.2,,,,,"[{'GameKey': '202310424', 'SeasonType': 1, 'PlayerID': 16917, 'Team': 'NYJ', 'Season': 2023, 'Week': 4, 'ScoringType': 'ReceivingTouchdown', 'Length': 1, 'ScoringDetailID': 493058, 'PlayerGameID': 991014799, 'ScoringPlayID': 174032}]"
16925,1,2023,ATL,13,B.Pinion,P,ST,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,3942.2,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,0.0,990983974,0.0,0.0,0.0,0.0,3.8,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B.Pinion,0.0,67,66,10,0,0,246,1264,1275,520,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,2,0.0,,,,,[]
16926,1,2023,NE,49,J.Cardona,LS,ST,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LS,0.0,990984678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Cardona,0.0,59,75,9,0,0,167,1176,1273,513,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,21,0.0,,,,,[]
16928,1,2023,DEN,20,M.Burton,FB,OFF,17,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,10.1,1.6,0.0,5.0,3.8,3.8,10.0,3.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,4.6,8.4,111.9,3.4,6.3,0.0,0.0,0.0,0.0,RB,0.0,990984298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Burton,0.0,59,56,9,211,0,325,1200,1264,517,,,0.0,6.5,0.0,0.0,0.0,0.0,0.0,8.4,6.5,,,10,10,8.4,,,,,[]
16929,1,2023,WAS,51,D.Mayo,LB,DEF,17,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,19.0,7.5,2.5,10.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,65.3,0.0,0.0,60.4,0.0,0.0,0.0,0.0,LB,0.0,990985275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D.Mayo,0.0,63,63,9,0,392,336,1239,1306,528,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35,35,0.0,,,,,[]
16960,1,2023,SEA,6,Q.Diggs,FS,DEF,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,35.8,1.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,1.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,98.5,0.0,0.0,106.3,0.0,0.0,0.0,0.0,DB,0.0,990985003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q.Diggs,0.0,60,63,8,0,1292,0,1176,1330,517,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,30,0.0,,,,,[]
16964,1,2023,NYG,12,D.Waller,TE,OFF,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,58.2,617.7,11.9,1.3,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,126.7,78.7,9.4,1.3,1.3,0.0,0.0,1.3,TE,0.0,990985500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D.Waller,0.0,65,67,9,636,0,0,919,865,363,,,0.0,97.6,0.0,0.0,0.0,0.0,0.0,126.7,97.6,,,23,23,126.7,,,,,"[{'GameKey': '202310723', 'SeasonType': 1, 'PlayerID': 16964, 'Team': 'NYG', 'Season': 2023, 'Week': 7, 'ScoringType': 'ReceivingTouchdown', 'Length': 17, 'ScoringDetailID': 498764, 'PlayerGameID': 991024288, 'ScoringPlayID': 174327}]"
17003,1,2023,NE,77,T.Brown,OL,OFF,11,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OL,0.0,990984679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Brown,0.0,59,75,9,650,0,36,1176,1273,513,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,21,0.0,,,,,[]
17005,1,2023,ARI,87,G.Swaim,TE,OFF,14,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,11.2,105.2,10.5,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,21.7,101.7,10.6,1.3,0.0,0.0,0.0,0.0,TE,0.0,990983918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G.Swaim,0.0,78,74,6,377,0,166,1036,1045,406,,,0.0,16.1,0.0,0.0,0.0,0.0,0.0,21.7,16.1,,,1,1,21.7,,,,,[]
17009,1,2023,NYJ,14,T.Siemian,QB,OFF,5,5,3,171.2,96.2,810.2,62.9,5.9,10.5,2.5,5.0,69.5,33.6,10.0,44.8,12.3,44.8,4.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991045734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Siemian,0.0,47,46,10,321,0,0,537,485,223,,,0.0,34.6,0.0,0.0,0.0,0.0,0.0,38.0,34.6,,,24,24,38.0,,,,,"[{'GameKey': '202311624', 'SeasonType': 1, 'PlayerID': 17009, 'Team': 'NYJ', 'Season': 2023, 'Week': 16, 'ScoringType': 'PassingTouchdown', 'Length': 10, 'ScoringDetailID': 505786, 'PlayerGameID': 991061954, 'ScoringPlayID': 175500}, {'GameKey': '202311708', 'SeasonType': 1, 'PlayerID': 17009, 'Team': 'NYJ', 'Season': 2023, 'Week': 17, 'ScoringType': 'PassingTouchdown', 'Length': 23, 'ScoringDetailID': 510814, 'PlayerGameID': 991065643, 'ScoringPlayID': 175625}]"
17059,1,2023,ATL,97,G.Jarrett,DL,DEF,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,15.7,2.5,1.9,11.7,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,35.9,0.0,0.0,25.7,0.0,0.0,0.0,0.0,DL,0.0,990983975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G.Jarrett,0.0,81,66,9,0,356,21,618,574,236,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,2,0.0,,,,,[]
17082,1,2023,SF,96,T.McGill,DT,DEF,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,2.5,0.0,0.0,0.0,0.0,DL,0.0,991059907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.McGill,0.0,64,48,3,0,57,11,141,159,65,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,31,0.0,,,,,[]
17085,1,2023,DEN,49,A.Singleton,ILB,DEF,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,78.3,7.5,2.5,23.5,7.5,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.1,188.1,0.0,0.0,195.8,0.0,0.0,0.0,0.0,LB,0.0,990984299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.Singleton,0.0,59,56,9,0,1220,43,1200,1264,517,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,10,0.0,,,,,[]
17141,1,2023,ATL,14,D.Byrd,WR,OFF,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,991035230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D.Byrd,0.0,63,48,4,21,0,0,77,84,37,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,2,0.0,,,,,[]
17145,1,2023,HOU,43,N.Hewitt,LB,DEF,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,1.3,0.0,0.0,0.0,0.0,LB,0.0,990984409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N.Hewitt,0.0,72,69,10,0,4,410,1269,1272,521,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13,13,0.0,,,,,[]
17147,1,2023,LAC,20,D.Marlowe,S,DEF,16,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,6.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.8,0.0,0.0,40.3,0.0,0.0,0.0,0.0,DB,0.0,991005121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D.Marlowe,0.0,65,58,8,0,332,289,1205,1214,478,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,29,0.0,,,,,[]
17179,1,2023,ATL,4,T.Heinicke,QB,OFF,5,5,4,152.2,82.8,995.9,60.9,8.1,13.4,6.3,5.0,83.6,83.9,10.0,52.6,16.8,138.8,10.4,1.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,73.9,0.0,0.0,0.0,1.3,0.0,0.0,1.3,QB,0.0,990983976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Heinicke,0.0,67,66,10,303,0,0,1264,1275,520,,,0.0,78.3,0.0,0.0,0.0,0.0,0.0,78.3,78.3,,,2,2,78.3,,,,,"[{'GameKey': '202310834', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 8, 'ScoringType': 'PassingTouchdown', 'Length': 10, 'ScoringDetailID': 501604, 'PlayerGameID': 991027927, 'ScoringPlayID': 174503}, {'GameKey': '202310902', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 9, 'ScoringType': 'PassingTouchdown', 'Length': 67, 'ScoringDetailID': 502220, 'PlayerGameID': 991033464, 'ScoringPlayID': 174620}, {'GameKey': '202311001', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 10, 'ScoringType': 'PassingTouchdown', 'Length': 3, 'ScoringDetailID': 502399, 'PlayerGameID': 991038126, 'ScoringPlayID': 174762}, {'GameKey': '202311602', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 16, 'ScoringType': 'PassingTouchdown', 'Length': 27, 'ScoringDetailID': 505788, 'PlayerGameID': 991061893, 'ScoringPlayID': 175501}, {'GameKey': '202311706', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 17, 'ScoringType': 'PassingTouchdown', 'Length': 84, 'ScoringDetailID': 511056, 'PlayerGameID': 991066161, 'ScoringPlayID': 175669}, {'GameKey': '202311706', 'SeasonType': 1, 'PlayerID': 17179, 'Team': 'ATL', 'Season': 2023, 'Week': 17, 'ScoringType': 'RushingTouchdown', 'Length': 27, 'ScoringDetailID': 511126, 'PlayerGameID': 991066161, 'ScoringPlayID': 175721}]"
